alert_id,transaction_id,customer_id,alert_type,alert_timestamp,analyst_id,analyst_decision,decision_timestamp,time_to_decision_hours,notes,false_positive
ALERT_5082826145,TX_81AFF4F54087,CUST_0FCD8EF1,"critical_high_risk, large_transaction",2023-03-19 21:05:23,Michael Rodriguez,escalate,2023-03-20 07:05:23,10,Reviewed transaction for Gambling - escalate,False
ALERT_7757461F55,TX_654F39F44AFD,CUST_90499ABE,"high_risk_merchant, high_risk_customer",2024-07-22 23:13:28,Michael Rodriguez,approve_with_monitoring,2024-07-24 23:13:28,48,Customer verification completed. Amount $3352.78 - approve with monitoring,False
ALERT_79351C17F2,TX_BE9C223ADFBE,CUST_79F01E79,"critical_high_risk, large_transaction",2024-12-13 19:07:01,Emily Thompson,deny,2024-12-14 01:07:01,6,Customer verification completed. Amount $73383.47 - deny,False
ALERT_BF22AE0AD5,TX_15105162E829,CUST_9D6A3A24,"large_transaction, high_risk_customer",2024-10-07 09:18:14,Emily Thompson,approve,2024-10-10 09:18:14,72,Reviewed transaction for Utilities - approve,False
ALERT_724CA4818E,TX_5B1300B3C590,CUST_AA27B64F,"high_risk_merchant, high_risk_customer",2025-07-11 13:12:14,Robert Johnson,escalate,2025-07-12 14:12:14,25,Reviewed transaction for Cryptocurrency - escalate,False
ALERT_019025BA3B,TX_5ECA8793904A,CUST_567A5403,"critical_high_risk, large_transaction",2024-10-18 04:42:46,Michael Rodriguez,escalate,2024-10-18 05:42:46,1,"Location check performed: Los Angeles, CA. escalate",False
ALERT_1268781F54,TX_D5D4DFA52359,CUST_CC6362CF,"critical_high_risk, large_transaction",2023-05-05 02:36:24,David Kim,deny,2023-05-05 07:36:24,5,Reviewed transaction for Online Shopping - deny,False
ALERT_F731BA5C4B,TX_7975326F8F65,CUST_97BBD1B1,"critical_high_risk, large_transaction",2025-07-07 06:26:43,William Taylor,SAR_filed,2025-07-07 17:26:43,11,Reviewed transaction for Money Transfer - SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_21EFA6B7BE,TX_3FA126C3EE80,CUST_97BBD1B1,"critical_high_risk, large_transaction",2022-08-27 09:27:30,Robert Johnson,escalate,2022-08-27 20:27:30,11,Reviewed transaction for Money Transfer - escalate,False
ALERT_4D47665866,TX_29FCAFE40DDD,CUST_4AE376A7,"large_transaction, high_risk_customer",2022-07-21 15:29:32,William Taylor,deny,2022-07-24 01:29:32,58,Customer verification completed. Amount $21084.17 - deny,False
ALERT_45E6859A8C,TX_2F7E86A3A31C,CUST_52FF05FC,"high_risk_merchant, high_risk_customer",2022-02-21 01:01:53,Maria Garcia,approve_with_monitoring,2022-02-21 12:01:53,11,Risk score 0.704 reviewed. approve with monitoring,False
ALERT_BFDC3D79F3,TX_00F1B9BF26F1,CUST_9C483560,"critical_high_risk, large_transaction",2023-02-23 00:35:47,Sarah Chen,escalate,2023-02-23 04:35:47,4,Risk score 0.835 reviewed. escalate,False
ALERT_9C7CDE5E5D,TX_5B5631C5DF68,CUST_AE6F244B,"large_transaction, high_risk_customer",2024-12-31 11:26:13,Emily Thompson,approve_with_monitoring,2025-01-01 23:26:13,36,"Location check performed: Fort Worth, TX. approve with monitoring",False
ALERT_102D70E409,TX_D5F17AC04735,CUST_760A8C60,"high_risk_merchant, high_risk_customer",2022-10-24 21:19:15,William Taylor,approve_with_monitoring,2022-10-27 10:19:15,61,"Location check performed: Houston, TX. approve with monitoring",False
ALERT_07802463AB,TX_999BD37D682B,CUST_7948CCAE,"critical_high_risk, large_transaction",2025-07-02 23:06:24,Sarah Chen,deny,2025-07-03 11:06:24,12,"Location check performed: Austin, TX. deny",False
ALERT_18724D3791,TX_A0435173BADF,CUST_9C26604D,large_transaction,2024-11-02 03:33:26,Emily Thompson,approve,2024-11-04 03:33:26,48,Reviewed transaction for Gas Station - approve,False
ALERT_805E96F343,TX_DBDC5119D368,CUST_A1C2CEA8,"critical_high_risk, large_transaction",2023-02-12 01:55:38,James Wilson,deny,2023-02-12 11:55:38,10,Risk score 0.892 reviewed. deny,False
ALERT_FA033993F5,TX_0E1D5672A1B0,CUST_945604A0,"critical_high_risk, large_transaction",2025-07-12 14:58:57,Robert Johnson,escalate,2025-07-12 16:58:57,2,Risk score 0.881 reviewed. escalate,False
ALERT_87F822986D,TX_AFFC1F63804B,CUST_5CFD9CFB,"high_risk_customer, geographic_risk",2024-06-14 08:41:23,William Taylor,approve_with_monitoring,2024-06-14 20:41:23,12,Customer verification completed. Amount $3465.43 - approve with monitoring,False
ALERT_439FAA4A1F,TX_03888F2DE43C,CUST_DE79B80A,"critical_high_risk, large_transaction",2023-03-16 22:22:20,James Wilson,SAR_filed,2023-03-16 23:22:20,1,Reviewed transaction for Grocery - SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_990CA98479,TX_032F78DEC387,CUST_2D026AE9,"critical_high_risk, large_transaction",2022-08-28 13:58:48,James Wilson,escalate,2022-08-28 22:58:48,9,Risk score 0.895 reviewed. escalate,False
ALERT_65689E5ED2,TX_47E0D3967281,CUST_CE6DF88B,high_risk_customer,2023-04-26 04:06:03,Jessica Martinez,escalate,2023-04-28 08:06:03,52,Customer verification completed. Amount $1908.45 - escalate,False
ALERT_03F4A2AAE5,TX_C09EB3838480,CUST_4EA82D73,"large_transaction, high_risk_customer",2024-03-06 11:50:43,James Wilson,approve_with_monitoring,2024-03-08 16:50:43,53,Customer verification completed. Amount $93762.25 - approve with monitoring,False
ALERT_120B38FCD8,TX_C8B10CA7C424,CUST_0FCD8EF1,"high_risk_customer, geographic_risk",2025-10-24 15:27:07,Lisa Anderson,approve,2025-10-27 14:27:07,71,"Location check performed: Lagos, Nigeria. approve",False
ALERT_9A0E4BD21B,TX_D20664F2D006,CUST_D37C3E8F,"critical_high_risk, large_transaction",2022-02-19 09:34:07,Michael Rodriguez,deny,2022-02-19 09:34:07,0,Reviewed transaction for Money Transfer - deny,False
ALERT_48A8A0060F,TX_34841ADA6436,CUST_7C567880,"large_transaction, high_risk_customer",2024-09-06 15:34:03,Emily Thompson,approve_with_monitoring,2024-09-07 14:34:03,23,Reviewed transaction for ATM Withdrawal - approve with monitoring,False
ALERT_26DDD8312C,TX_ADECCEF49088,CUST_44A1CE03,"critical_high_risk, large_transaction",2025-06-19 19:13:19,William Taylor,approve_with_monitoring,2025-06-20 02:13:19,7,Customer verification completed. Amount $22915.55 - approve with monitoring,False
ALERT_D4F2F845D8,TX_828B926E9C29,CUST_AE6F244B,"large_transaction, high_risk_customer",2025-03-08 11:52:44,Robert Johnson,approve_with_monitoring,2025-03-11 04:52:44,65,Reviewed transaction for Travel - approve with monitoring,False
ALERT_4232DC3DBC,TX_195ABC988AD8,CUST_E630CBB6,"critical_high_risk, high_risk_customer",2023-10-29 03:19:57,James Wilson,approve_with_monitoring,2023-10-29 12:19:57,9,Customer verification completed. Amount $2896.85 - approve with monitoring,False
ALERT_FE0F4B9913,TX_9058B00D3CB6,CUST_CE6DF88B,"critical_high_risk, high_risk_customer",2025-05-08 05:58:25,Jessica Martinez,deny,2025-05-08 08:58:25,3,Customer verification completed. Amount $3709.59 - deny,False
ALERT_2CD659EBA6,TX_F7F532D45E23,CUST_7585C32A,"critical_high_risk, large_transaction",2024-01-20 19:10:02,Emily Thompson,approve_with_monitoring,2024-01-20 21:10:02,2,"Location check performed: Tehran, Iran. approve with monitoring",False
ALERT_C86E2A48C9,TX_E617642BD553,CUST_7F90DE26,"critical_high_risk, large_transaction",2024-03-26 15:22:29,Jessica Martinez,deny,2024-03-26 18:22:29,3,Risk score 1.000 reviewed. deny,False
ALERT_FAB4797CA8,TX_3095D40537B1,CUST_945604A0,high_risk_customer,2024-01-28 23:15:42,James Wilson,escalate,2024-01-29 09:15:42,10,Reviewed transaction for Gambling - escalate,False
ALERT_18322FF283,TX_97724B86A33A,CUST_02FDA7BC,high_risk_merchant,2022-02-11 22:30:30,Michael Rodriguez,approve,2022-02-12 21:30:30,23,"Location check performed: Los Angeles, CA. approve",False
ALERT_776905307F,TX_EDD3AA6D9939,CUST_A4B46670,"high_risk_merchant, high_risk_customer",2023-04-06 14:28:21,William Taylor,approve,2023-04-08 17:28:21,51,Customer verification completed. Amount $657.48 - approve,False
ALERT_A0CD73387E,TX_5EE3BC6EBFD4,CUST_D45EC47E,"high_risk_merchant, high_risk_customer",2024-07-27 00:11:34,Emily Thompson,deny,2024-07-28 00:11:34,24,Reviewed transaction for Cryptocurrency - deny,False
ALERT_AD79127BCE,TX_A03E03E091CE,CUST_6DA12ED1,"high_risk_customer, geographic_risk",2024-06-06 12:25:02,Lisa Anderson,deny,2024-06-09 02:25:02,62,Risk score 0.729 reviewed. deny,False
ALERT_8A2FC75EC8,TX_51184FE71149,CUST_8D40A333,general_risk_alert,2022-02-02 06:42:50,James Wilson,approve_with_monitoring,2022-02-02 15:42:50,9,Customer verification completed. Amount $7007.36 - approve with monitoring,False
ALERT_54F2D08A6D,TX_182744D44632,CUST_003EF7AD,"high_risk_merchant, high_risk_customer",2024-11-21 20:38:05,Michael Rodriguez,approve_with_monitoring,2024-11-24 18:38:05,70,Reviewed transaction for Wire Transfer - approve with monitoring,False
ALERT_44687844C4,TX_836A23676060,CUST_7585C32A,"high_risk_merchant, high_risk_customer",2024-05-24 19:32:09,Michael Rodriguez,approve,2024-05-27 11:32:09,64,Customer verification completed. Amount $3827.55 - approve,False
ALERT_834D9C3BC3,TX_A6C0ED4E3F80,CUST_3900FD29,"high_risk_merchant, high_risk_customer",2022-08-18 19:44:20,William Taylor,approve,2022-08-20 13:44:20,42,"Location check performed: Pyongyang, North Korea. approve",False
ALERT_F89BF9981F,TX_EF2CCCAFCD18,CUST_659535B2,"large_transaction, high_risk_customer",2023-02-14 12:21:11,James Wilson,approve,2023-02-17 02:21:11,62,Reviewed transaction for Insurance - approve,False
ALERT_1F28E338A4,TX_1AA448581A73,CUST_69BE72D9,"critical_high_risk, large_transaction",2025-10-14 02:04:20,Michael Rodriguez,approve_with_monitoring,2025-10-14 14:04:20,12,"Location check performed: Philadelphia, PA. approve with monitoring",False
ALERT_AA60EDFDF4,TX_5DA4972FC276,CUST_246B4FFE,"critical_high_risk, large_transaction",2022-01-02 21:04:53,Emily Thompson,approve_with_monitoring,2022-01-03 09:04:53,12,Reviewed transaction for Restaurant - approve with monitoring,False
ALERT_F695515C17,TX_228AD3B42069,CUST_5D82253B,"critical_high_risk, large_transaction",2025-05-25 12:55:02,Jessica Martinez,escalate,2025-05-25 23:55:02,11,"Location check performed: Fort Worth, TX. escalate",False
ALERT_014CCD8F0A,TX_62A411C40BA1,CUST_B486A316,large_transaction,2023-03-30 11:57:33,Michael Rodriguez,approve,2023-04-01 19:57:33,56,Customer verification completed. Amount $18407.50 - approve,False
ALERT_793458AF2A,TX_3431975273E5,CUST_7DA2EA62,"large_transaction, high_risk_customer",2024-12-30 09:33:31,William Taylor,approve,2025-01-01 16:33:31,55,Risk score 0.692 reviewed. approve,False
ALERT_A4BDE532E5,TX_D4CFF0FDD1A1,CUST_30994C32,"critical_high_risk, large_transaction",2022-07-23 06:11:37,Emily Thompson,escalate,2022-07-23 12:11:37,6,"Location check performed: Seattle, WA. escalate",False
ALERT_77412C87CE,TX_6960CA94170C,CUST_4AB3EAFF,"critical_high_risk, large_transaction",2022-04-01 01:32:58,Jessica Martinez,SAR_filed,2022-04-01 08:32:58,7,Risk score 0.986 reviewed. SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_E1F7A0DBA4,TX_C21BFFD98B61,CUST_7B33F7FE,"high_risk_merchant, high_risk_customer",2024-08-15 15:22:01,Maria Garcia,approve,2024-08-17 02:22:01,35,"Location check performed: San Diego, CA. approve",False
ALERT_7B4D5803E5,TX_C056D81740D6,CUST_54A638F6,"critical_high_risk, large_transaction",2023-06-11 11:43:32,Lisa Anderson,approve_with_monitoring,2023-06-11 20:43:32,9,Risk score 0.819 reviewed. approve with monitoring,False
ALERT_10FDD71622,TX_1C5B3A2BB4B7,CUST_0FCD8EF1,"large_transaction, high_risk_customer",2025-05-30 08:39:15,Maria Garcia,approve,2025-06-01 02:39:15,42,"Location check performed: San Jose, CA. approve",False
ALERT_C816AC035D,TX_E2CEA5F1380B,CUST_83367B6A,"high_risk_merchant, high_risk_customer",2025-03-20 03:09:40,Emily Thompson,approve_with_monitoring,2025-03-20 15:09:40,12,"Location check performed: New York, NY. approve with monitoring",False
ALERT_E5BD3391DC,TX_3DBEB4EADCC8,CUST_FB41A075,high_risk_customer,2022-04-07 05:43:49,Jessica Martinez,approve_with_monitoring,2022-04-08 13:43:49,32,Reviewed transaction for Retail - approve with monitoring,False
ALERT_8F6656AF5E,TX_6869D289338A,CUST_814DC7C4,"critical_high_risk, large_transaction",2025-10-24 10:49:43,Lisa Anderson,deny,2025-10-24 15:49:43,5,"Location check performed: Pyongyang, North Korea. deny",False
ALERT_7C2A30253C,TX_6F3EC9EE2562,CUST_4EA82D73,"critical_high_risk, large_transaction",2023-03-19 17:53:29,Maria Garcia,approve_with_monitoring,2023-03-20 02:53:29,9,Customer verification completed. Amount $34170.88 - approve with monitoring,False
ALERT_F46EDC041E,TX_59377318A268,CUST_6AFD269B,"large_transaction, high_risk_merchant",2022-09-10 07:01:57,Jessica Martinez,approve_with_monitoring,2022-09-12 17:01:57,58,Risk score 0.766 reviewed. approve with monitoring,False
ALERT_AEAB3ABD7F,TX_B6F74111F615,CUST_3C2ED301,"high_risk_merchant, high_risk_customer",2023-05-01 18:53:43,Michael Rodriguez,escalate,2023-05-02 05:53:43,11,Reviewed transaction for Money Transfer - escalate,False
ALERT_AF9B606375,TX_CB5541C9647A,CUST_CE6DF88B,"critical_high_risk, large_transaction",2022-08-31 16:51:10,William Taylor,approve_with_monitoring,2022-09-01 02:51:10,10,"Location check performed: Beijing, China. approve with monitoring",False
ALERT_0FD55B3E51,TX_B3F801D4FC11,CUST_FDD4BBB1,"high_risk_customer, geographic_risk",2022-12-09 06:46:50,David Kim,escalate,2022-12-10 18:46:50,36,Customer verification completed. Amount $4710.24 - escalate,False
ALERT_06F5298570,TX_997C5E565A58,CUST_E630CBB6,"critical_high_risk, large_transaction",2022-04-15 00:21:42,James Wilson,SAR_filed,2022-04-15 03:21:42,3,Risk score 0.934 reviewed. SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_032D755675,TX_4FCF2470EE9C,CUST_099ED7E3,"critical_high_risk, large_transaction",2024-01-22 23:43:23,Robert Johnson,SAR_filed,2024-01-23 02:43:23,3,Reviewed transaction for Money Transfer - SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_9B14A34316,TX_46C6D747F91E,CUST_D45EC47E,"critical_high_risk, high_risk_merchant",2024-12-04 14:22:11,Lisa Anderson,deny,2024-12-04 20:22:11,6,"Location check performed: Lagos, Nigeria. deny",False
ALERT_8C6D44D36F,TX_62623DD9A811,CUST_2D026AE9,high_risk_customer,2022-02-13 22:34:00,Sarah Chen,escalate,2022-02-15 14:34:00,40,Risk score 0.626 reviewed. escalate,False
ALERT_D3E690534E,TX_C61AE5C96A35,CUST_7D87236D,"large_transaction, high_risk_merchant",2025-02-05 20:59:27,William Taylor,escalate,2025-02-06 19:59:27,23,Customer verification completed. Amount $14105.27 - escalate,False
ALERT_160A56D29C,TX_A18BFF77CC19,CUST_21530718,"critical_high_risk, large_transaction",2025-09-15 03:28:04,Maria Garcia,SAR_filed,2025-09-15 14:28:04,11,Risk score 1.000 reviewed. SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_722B82C4E7,TX_009930EDABE4,CUST_155CABB8,"critical_high_risk, large_transaction",2022-03-04 22:14:07,Sarah Chen,escalate,2022-03-05 02:14:07,4,"Location check performed: San Antonio, TX. escalate",False
ALERT_26B4FD49BC,TX_73B7824900E2,CUST_CD5A9DBE,high_risk_customer,2024-10-21 05:34:28,Robert Johnson,approve_with_monitoring,2024-10-23 12:34:28,55,Reviewed transaction for Restaurant - approve with monitoring,False
ALERT_432FDDABC6,TX_FC68E6EBDB34,CUST_9D5631A5,"high_risk_merchant, high_risk_customer",2024-11-18 01:56:55,David Kim,approve,2024-11-18 11:56:55,10,Customer verification completed. Amount $643.24 - approve,True
ALERT_5F7C5C6041,TX_4987AB3A1BE4,CUST_8385319A,general_risk_alert,2025-01-28 05:34:30,Jessica Martinez,approve,2025-01-29 11:34:30,30,Reviewed transaction for Gambling - approve,False
ALERT_CC3FBC640C,TX_F1E7C7A935DF,CUST_3900FD29,"large_transaction, high_risk_customer",2025-03-31 20:01:27,Sarah Chen,approve,2025-04-03 08:01:27,60,"Location check performed: San Diego, CA. approve",False
ALERT_B96176082A,TX_3C7DAA0FD5A4,CUST_7585C32A,"large_transaction, high_risk_customer",2024-05-21 08:43:09,Lisa Anderson,approve,2024-05-22 17:43:09,33,Risk score 0.683 reviewed. approve,False
ALERT_1E56B4DD43,TX_58D6A1E0F38B,CUST_E3FD6517,"large_transaction, high_risk_customer",2024-11-02 13:12:31,David Kim,approve,2024-11-04 01:12:31,36,Customer verification completed. Amount $55796.53 - approve,False
ALERT_AC0AD65330,TX_1E0A8893FB2D,CUST_BF48EC0D,"high_risk_merchant, high_risk_customer",2025-08-05 16:42:52,David Kim,approve_with_monitoring,2025-08-06 15:42:52,23,"Location check performed: Jacksonville, FL. approve with monitoring",False
ALERT_97C7AB808D,TX_284A2FE4308F,CUST_CCC33495,high_risk_merchant,2022-10-25 03:14:55,Sarah Chen,approve_with_monitoring,2022-10-26 09:14:55,30,Reviewed transaction for Money Transfer - approve with monitoring,False
ALERT_F5D09C48B9,TX_4790D0077791,CUST_BE3A428D,"critical_high_risk, high_risk_customer",2024-11-23 19:51:25,William Taylor,escalate,2024-11-23 20:51:25,1,Risk score 0.929 reviewed. escalate,False
ALERT_C34EC69A7F,TX_37E8C0B778A3,CUST_B4FBF75E,"high_risk_merchant, high_risk_customer",2022-07-12 12:53:23,Robert Johnson,escalate,2022-07-14 20:53:23,56,"Location check performed: Boston, MA. escalate",False
ALERT_D501D9C0B5,TX_D7F3990E6655,CUST_D76CE945,"large_transaction, high_risk_customer",2024-07-30 16:54:48,Michael Rodriguez,approve_with_monitoring,2024-08-01 04:54:48,36,"Location check performed: Indianapolis, IN. approve with monitoring",False
ALERT_445BB5E540,TX_BEBBDA46FA38,CUST_C51687BD,high_risk_customer,2022-07-11 13:35:27,Maria Garcia,approve_with_monitoring,2022-07-11 18:35:27,5,"Location check performed: Beijing, China. approve with monitoring",False
ALERT_CDFCE009E5,TX_AA4C9D2F08F5,CUST_76ABA1C3,"critical_high_risk, large_transaction",2022-05-29 19:25:45,Emily Thompson,escalate,2022-05-30 07:25:45,12,Customer verification completed. Amount $82532.17 - escalate,False
ALERT_84B670B877,TX_200D855A5EF2,CUST_EB343DE6,"large_transaction, high_risk_customer",2022-11-14 18:07:32,James Wilson,approve_with_monitoring,2022-11-15 22:07:32,28,"Location check performed: Charlotte, NC. approve with monitoring",False
ALERT_5BF8C2985A,TX_6786977ED043,CUST_A2D16CDA,large_transaction,2022-06-13 12:46:37,James Wilson,escalate,2022-06-15 17:46:37,53,"Location check performed: San Diego, CA. escalate",False
ALERT_7A5F2F77DA,TX_C88D2FBB13CC,CUST_0D5ED6F5,"large_transaction, high_risk_customer",2022-11-09 16:06:59,David Kim,approve_with_monitoring,2022-11-10 20:06:59,28,"Location check performed: Columbus, OH. approve with monitoring",False
ALERT_8B7929B68D,TX_B1257501E23D,CUST_2F96AF72,"critical_high_risk, large_transaction",2023-07-04 21:25:38,Michael Rodriguez,SAR_filed,2023-07-05 04:25:38,7,Reviewed transaction for Wire Transfer - SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_F2629D8A3D,TX_172FA0F36B80,CUST_AD37BEDA,"critical_high_risk, large_transaction",2023-04-20 06:08:16,James Wilson,escalate,2023-04-20 13:08:16,7,Reviewed transaction for Money Transfer - escalate,False
ALERT_FD47511006,TX_E2B386A7B3AE,CUST_7F90DE26,"high_risk_merchant, high_risk_customer",2024-10-13 08:05:45,David Kim,approve,2024-10-13 22:05:45,14,"Location check performed: San Francisco, CA. approve",False
ALERT_650CB64982,TX_CB4746DE1E08,CUST_6294D1BD,"large_transaction, high_risk_customer",2024-09-08 05:38:02,Emily Thompson,approve_with_monitoring,2024-09-08 11:38:02,6,Risk score 0.761 reviewed. approve with monitoring,False
ALERT_9D8BAF5CE0,TX_99C2BE725CA2,CUST_18F3DBDD,"critical_high_risk, large_transaction",2024-06-08 19:22:11,David Kim,approve_with_monitoring,2024-06-08 23:22:11,4,"Location check performed: Pyongyang, North Korea. approve with monitoring",False
ALERT_56933CDF15,TX_84641D2E3996,CUST_C2B3BBAB,"critical_high_risk, large_transaction",2022-12-07 11:51:58,Jessica Martinez,deny,2022-12-07 14:51:58,3,Risk score 1.000 reviewed. deny,False
ALERT_5278340F2C,TX_B3BCF6747392,CUST_8B253B16,"critical_high_risk, large_transaction",2024-06-07 16:05:42,Lisa Anderson,escalate,2024-06-08 01:05:42,9,Reviewed transaction for Wire Transfer - escalate,False
ALERT_B1EA7B6176,TX_0A60F7B3CA06,CUST_6505ECB8,"critical_high_risk, high_risk_merchant",2022-11-28 02:17:41,Sarah Chen,approve_with_monitoring,2022-11-28 11:17:41,9,Customer verification completed. Amount $4217.97 - approve with monitoring,False
ALERT_B274994120,TX_C86B68201F32,CUST_AD37BEDA,"critical_high_risk, large_transaction",2024-12-26 13:23:37,Lisa Anderson,escalate,2024-12-26 17:23:37,4,Customer verification completed. Amount $85335.79 - escalate,False
ALERT_4E898D7507,TX_372E6626E14A,CUST_6341D7BE,high_risk_customer,2023-06-26 04:12:33,David Kim,approve,2023-06-27 05:12:33,25,"Location check performed: Indianapolis, IN. approve",False
ALERT_6AC3AB219B,TX_DB49D602010A,CUST_9C483560,"critical_high_risk, high_risk_merchant",2025-01-08 10:07:15,Jessica Martinez,escalate,2025-01-08 14:07:15,4,Risk score 0.887 reviewed. escalate,False
ALERT_E2FDA6B8A6,TX_7BBE0F42E72F,CUST_AD7A44F2,"critical_high_risk, large_transaction",2024-12-24 05:36:13,Lisa Anderson,escalate,2024-12-24 16:36:13,11,"Location check performed: Los Angeles, CA. escalate",False
ALERT_FB9ADA886B,TX_1E6CA02CD723,CUST_21530718,high_risk_customer,2025-06-12 04:18:45,Emily Thompson,approve,2025-06-14 00:18:45,44,Risk score 0.607 reviewed. approve,False
ALERT_DE429CDB3E,TX_4353940B25A3,CUST_F9752E94,"large_transaction, high_risk_customer",2022-07-15 03:51:09,Lisa Anderson,escalate,2022-07-15 20:51:09,17,Reviewed transaction for Insurance - escalate,False
ALERT_EE32225F01,TX_67A97E539B32,CUST_6DA12ED1,"critical_high_risk, high_risk_customer",2025-03-27 22:38:49,James Wilson,approve_with_monitoring,2025-03-28 05:38:49,7,"Location check performed: Moscow, Russia. approve with monitoring",False
ALERT_F237D638C3,TX_B746C2C854C8,CUST_59DE8E5A,"critical_high_risk, large_transaction",2023-12-05 02:57:24,Maria Garcia,approve_with_monitoring,2023-12-05 13:57:24,11,"Location check performed: Columbus, OH. approve with monitoring",False
ALERT_94F0EAB0B3,TX_2DFC92A4556E,CUST_7FA413D6,"large_transaction, high_risk_customer",2022-12-22 07:10:40,David Kim,approve,2022-12-22 09:10:40,2,Risk score 0.616 reviewed. approve,True
ALERT_AA8027EDFE,TX_902CCAC91927,CUST_3275FF2E,"large_transaction, high_risk_customer",2022-11-02 06:26:22,Robert Johnson,escalate,2022-11-04 09:26:22,51,Customer verification completed. Amount $31123.89 - escalate,False
ALERT_D3E7759E1D,TX_86A5B16E0F07,CUST_7C567880,"large_transaction, high_risk_customer",2023-07-10 14:29:11,Sarah Chen,approve_with_monitoring,2023-07-12 09:29:11,43,Customer verification completed. Amount $78332.49 - approve with monitoring,False
ALERT_02AC1EA067,TX_4AC1802B1FC6,CUST_F25D3F1F,"critical_high_risk, large_transaction",2024-03-21 10:33:33,Sarah Chen,approve_with_monitoring,2024-03-21 22:33:33,12,Customer verification completed. Amount $51655.22 - approve with monitoring,False
ALERT_896753F8F6,TX_2CEC4C3E8E06,CUST_90499ABE,"critical_high_risk, high_risk_merchant",2024-07-13 01:23:48,Maria Garcia,deny,2024-07-13 04:23:48,3,"Location check performed: Fort Worth, TX. deny",False
ALERT_7AB09F261E,TX_21F2ECED274E,CUST_47B59477,"critical_high_risk, large_transaction",2023-06-01 12:14:23,Jessica Martinez,escalate,2023-06-01 23:14:23,11,Customer verification completed. Amount $31503.39 - escalate,False
ALERT_B5828982B2,TX_D0CD82D8EC2E,CUST_1A31BA08,large_transaction,2024-11-05 13:08:30,Emily Thompson,approve,2024-11-08 06:08:30,65,Customer verification completed. Amount $18291.15 - approve,False
ALERT_CE6435617F,TX_A8EACEBBC8BA,CUST_7948CCAE,"large_transaction, high_risk_customer",2024-10-25 01:54:14,Lisa Anderson,approve_with_monitoring,2024-10-25 15:54:14,14,Reviewed transaction for Online Shopping - approve with monitoring,False
ALERT_9B6A1EBF13,TX_E86DB26CBDA3,CUST_AE6F244B,"high_risk_merchant, high_risk_customer",2023-11-07 18:08:08,David Kim,approve_with_monitoring,2023-11-09 16:08:08,46,"Location check performed: Dallas, TX. approve with monitoring",False
ALERT_E29F9DA197,TX_AD0AEB62732E,CUST_B08167FE,"large_transaction, high_risk_customer",2022-08-07 18:32:46,Michael Rodriguez,approve,2022-08-08 01:32:46,7,Customer verification completed. Amount $56931.33 - approve,False
ALERT_A88AC6D693,TX_429EEA458534,CUST_48D2BB71,"large_transaction, high_risk_merchant",2025-07-30 06:11:30,Emily Thompson,approve_with_monitoring,2025-07-31 10:11:30,28,Reviewed transaction for Wire Transfer - approve with monitoring,False
ALERT_DE250E61A4,TX_1DA03C887C43,CUST_3275FF2E,"large_transaction, high_risk_customer",2022-05-08 07:12:45,Robert Johnson,approve,2022-05-11 00:12:45,65,Reviewed transaction for Retail - approve,True
ALERT_0B00F11A46,TX_CB2159338B8A,CUST_7DB58A57,high_risk_merchant,2022-05-01 00:26:34,Emily Thompson,approve,2022-05-01 01:26:34,1,Customer verification completed. Amount $435.83 - approve,True
ALERT_D2FB218B8F,TX_5720D3D3ED24,CUST_BF48EC0D,"critical_high_risk, large_transaction",2022-04-18 05:51:30,Michael Rodriguez,escalate,2022-04-18 09:51:30,4,"Location check performed: Lagos, Nigeria. escalate",False
ALERT_F0A5C0856B,TX_1B59F52F533D,CUST_A9497EE0,"critical_high_risk, large_transaction",2023-06-07 00:40:35,Michael Rodriguez,deny,2023-06-07 07:40:35,7,Customer verification completed. Amount $96199.14 - deny,False
ALERT_E12D607CD4,TX_85E456C22FB5,CUST_AEAEE6BF,general_risk_alert,2023-07-25 04:40:24,Lisa Anderson,approve_with_monitoring,2023-07-25 08:40:24,4,Customer verification completed. Amount $867.78 - approve with monitoring,False
ALERT_18C2BE6E74,TX_44D6D25B2749,CUST_9EB2BC8D,high_risk_merchant,2024-04-06 03:05:57,Sarah Chen,approve,2024-04-07 14:05:57,35,Reviewed transaction for Wire Transfer - approve,True
ALERT_123FD08011,TX_DE06C8A946CB,CUST_177002A8,"large_transaction, high_risk_customer",2024-02-20 19:56:46,Robert Johnson,approve_with_monitoring,2024-02-21 06:56:46,11,Reviewed transaction for Retail - approve with monitoring,False
ALERT_4F0D976028,TX_6DFD9F47143E,CUST_65B0A0D2,large_transaction,2023-12-13 15:36:23,Lisa Anderson,approve_with_monitoring,2023-12-15 17:36:23,50,"Location check performed: Houston, TX. approve with monitoring",False
ALERT_30641C2D32,TX_81E50E9A3EFD,CUST_6294D1BD,"large_transaction, high_risk_customer",2025-06-12 10:41:27,William Taylor,approve_with_monitoring,2025-06-14 22:41:27,60,Reviewed transaction for ATM Withdrawal - approve with monitoring,False
